Activity,ax,ay,az,Time
pointing upwards,0.3,-9.9,-0.48,2021-04-03 18:18:52
pointing upwards,0.22,-9.9,-0.44,2021-04-03 18:18:53
pointing upwards,0.26,-9.94,-0.41,2021-04-03 18:18:53
pointing upwards,0.22,-9.94,-0.5,2021-04-03 18:18:53
pointing upwards,0.26,-9.91,-0.46,2021-04-03 18:18:53
pointing upwards,0.24,-9.92,-0.45,2021-04-03 18:18:53
pointing upwards,0.25,-9.88,-0.44,2021-04-03 18:18:54
pointing upwards,0.26,-9.9,-0.45,2021-04-03 18:18:54
pointing upwards,0.27,-9.89,-0.45,2021-04-03 18:18:54
pointing upwards,0.26,-9.96,-0.52,2021-04-03 18:18:54
pointing upwards,0.25,-9.94,-0.46,2021-04-03 18:18:54
pointing upwards,0.21,-9.9,-0.41,2021-04-03 18:18:55
pointing upwards,0.23,-9.87,-0.37,2021-04-03 18:18:55
pointing upwards,0.25,-9.93,-0.4,2021-04-03 18:18:55
pointing upwards,0.22,-9.92,-0.43,2021-04-03 18:18:55
pointing upwards,0.23,-9.94,-0.41,2021-04-03 18:18:55
pointing upwards,0.22,-9.93,-0.48,2021-04-03 18:18:56
pointing upwards,0.21,-9.92,-0.48,2021-04-03 18:18:56
pointing upwards,0.29,-9.9,-0.5,2021-04-03 18:18:56
pointing upwards,0.22,-9.92,-0.47,2021-04-03 18:18:56
pointing upwards,0.24,-9.9,-0.41,2021-04-03 18:18:56
pointing upwards,0.25,-9.91,-0.41,2021-04-03 18:18:57
pointing upwards,0.26,-9.91,-0.39,2021-04-03 18:18:57
pointing upwards,0.27,-9.92,-0.47,2021-04-03 18:18:57
pointing upwards,0.21,-9.92,-0.5,2021-04-03 18:18:57
pointing upwards,0.26,-9.92,-0.46,2021-04-03 18:18:57
pointing upwards,0.21,-9.93,-0.46,2021-04-03 18:18:58
pointing upwards,0.22,-9.93,-0.45,2021-04-03 18:18:58
pointing upwards,0.23,-9.95,-0.45,2021-04-03 18:18:58
pointing upwards,0.22,-9.97,-0.35,2021-04-03 18:18:58
pointing upwards,0.24,-9.91,-0.48,2021-04-03 18:18:58
pointing upwards,0.19,-9.92,-0.47,2021-04-03 18:18:59
pointing upwards,0.24,-9.9,-0.47,2021-04-03 18:18:59
pointing upwards,0.26,-9.91,-0.5,2021-04-03 18:18:59
pointing upwards,0.27,-9.9,-0.51,2021-04-03 18:18:59
pointing upwards,0.28,-9.93,-0.42,2021-04-03 18:18:59
pointing upwards,0.26,-9.97,-0.44,2021-04-03 18:19:00
pointing upwards,0.28,-9.98,-0.4,2021-04-03 18:19:00
pointing upwards,0.24,-9.92,-0.5,2021-04-03 18:19:00
pointing upwards,0.28,-9.95,-0.44,2021-04-03 18:19:00
pointing upwards,0.26,-9.93,-0.49,2021-04-03 18:19:00
pointing upwards,0.23,-9.9,-0.47,2021-04-03 18:19:01
pointing upwards,0.23,-9.96,-0.42,2021-04-03 18:19:01
pointing upwards,0.2,-9.92,-0.51,2021-04-03 18:19:01
pointing upwards,0.22,-9.9,-0.47,2021-04-03 18:19:01
pointing upwards,0.23,-9.93,-0.48,2021-04-03 18:19:01
pointing upwards,0.27,-9.94,-0.47,2021-04-03 18:19:02
pointing upwards,0.25,-9.91,-0.49,2021-04-03 18:19:02
pointing upwards,0.26,-9.89,-0.47,2021-04-03 18:19:02
pointing upwards,0.26,-9.89,-0.47,2021-04-03 18:19:02
pointing upwards,0.22,-9.91,-0.52,2021-04-03 18:19:03
pointing upwards,0.24,-9.93,-0.47,2021-04-03 18:19:03
pointing upwards,0.21,-9.92,-0.41,2021-04-03 18:19:03
pointing upwards,0.21,-9.93,-0.47,2021-04-03 18:19:03
pointing upwards,0.25,-9.91,-0.45,2021-04-03 18:19:03
pointing upwards,0.28,-9.92,-0.48,2021-04-03 18:19:04
pointing upwards,0.22,-9.97,-0.46,2021-04-03 18:19:04
pointing upwards,0.26,-9.93,-0.52,2021-04-03 18:19:04
pointing upwards,0.22,-9.92,-0.49,2021-04-03 18:19:04
pointing upwards,0.21,-9.93,-0.48,2021-04-03 18:19:04
pointing upwards,0.23,-9.9,-0.45,2021-04-03 18:19:05
pointing upwards,0.22,-9.92,-0.38,2021-04-03 18:19:05
pointing upwards,0.23,-9.93,-0.54,2021-04-03 18:19:05
pointing upwards,0.27,-9.95,-0.37,2021-04-03 18:19:05
pointing upwards,0.21,-9.91,-0.44,2021-04-03 18:19:05
pointing upwards,0.26,-9.92,-0.39,2021-04-03 18:19:06
pointing upwards,0.21,-9.87,-0.43,2021-04-03 18:19:06
pointing upwards,0.28,-9.91,-0.47,2021-04-03 18:19:06
pointing upwards,0.2,-9.91,-0.58,2021-04-03 18:19:06
pointing upwards,0.25,-9.89,-0.48,2021-04-03 18:19:06
pointing upwards,0.23,-9.95,-0.52,2021-04-03 18:19:07
pointing upwards,0.21,-9.91,-0.54,2021-04-03 18:19:07
pointing upwards,0.22,-9.91,-0.4,2021-04-03 18:19:07
pointing upwards,0.23,-9.98,-0.41,2021-04-03 18:19:07
pointing upwards,0.22,-9.94,-0.49,2021-04-03 18:19:07
pointing upwards,0.27,-9.91,-0.55,2021-04-03 18:19:08
pointing upwards,0.2,-9.98,-0.47,2021-04-03 18:19:08
pointing upwards,0.24,-9.94,-0.49,2021-04-03 18:19:08
pointing upwards,0.23,-9.9,-0.48,2021-04-03 18:19:08
pointing upwards,0.2,-9.92,-0.46,2021-04-03 18:19:09
pointing upwards,0.27,-9.94,-0.54,2021-04-03 18:19:09
pointing upwards,0.25,-9.93,-0.49,2021-04-03 18:19:09
pointing upwards,0.26,-9.92,-0.47,2021-04-03 18:19:09
pointing upwards,0.22,-9.95,-0.5,2021-04-03 18:19:09
pointing upwards,0.26,-9.98,-0.48,2021-04-03 18:19:09
pointing upwards,0.19,-9.96,-0.46,2021-04-03 18:19:10
pointing upwards,0.26,-9.95,-0.52,2021-04-03 18:19:10
pointing upwards,0.21,-9.92,-0.46,2021-04-03 18:19:10
pointing upwards,0.22,-9.88,-0.52,2021-04-03 18:19:10
pointing upwards,0.2,-9.93,-0.48,2021-04-03 18:19:11
pointing upwards,0.25,-9.95,-0.46,2021-04-03 18:19:11
pointing upwards,0.23,-9.94,-0.45,2021-04-03 18:19:11
pointing upwards,0.19,-9.95,-0.54,2021-04-03 18:19:11
pointing upwards,0.25,-9.95,-0.46,2021-04-03 18:19:11
pointing upwards,0.24,-9.93,-0.45,2021-04-03 18:19:12
pointing upwards,0.25,-9.96,-0.37,2021-04-03 18:19:12
pointing upwards,0.23,-9.95,-0.44,2021-04-03 18:19:12
pointing upwards,0.21,-9.95,-0.5,2021-04-03 18:19:12
pointing upwards,0.26,-9.91,-0.49,2021-04-03 18:19:13
pointing upwards,0.16,-9.87,-0.5,2021-04-03 18:19:13
pointing upwards,0.22,-9.95,-0.42,2021-04-03 18:19:13
pointing upwards,0.24,-9.95,-0.47,2021-04-03 18:19:13
pointing upwards,0.2,-9.94,-0.48,2021-04-03 18:19:13
pointing upwards,0.24,-9.92,-0.42,2021-04-03 18:19:13
pointing upwards,0.25,-9.93,-0.48,2021-04-03 18:19:14
pointing upwards,0.21,-9.92,-0.48,2021-04-03 18:19:14
pointing upwards,0.22,-9.91,-0.51,2021-04-03 18:19:14
pointing upwards,0.21,-9.92,-0.49,2021-04-03 18:19:14
pointing upwards,0.27,-9.93,-0.49,2021-04-03 18:19:14
pointing upwards,0.23,-9.95,-0.46,2021-04-03 18:19:15
pointing upwards,0.21,-9.94,-0.48,2021-04-03 18:19:15
pointing upwards,0.23,-9.92,-0.49,2021-04-03 18:19:15
pointing upwards,0.24,-9.89,-0.48,2021-04-03 18:19:15
pointing upwards,0.24,-9.93,-0.45,2021-04-03 18:19:15
pointing upwards,0.25,-9.93,-0.41,2021-04-03 18:19:16
pointing upwards,0.26,-9.95,-0.41,2021-04-03 18:19:16
pointing upwards,0.19,-9.94,-0.52,2021-04-03 18:19:16
pointing upwards,0.21,-9.91,-0.49,2021-04-03 18:19:16
pointing upwards,0.24,-9.92,-0.41,2021-04-03 18:19:16
pointing upwards,0.19,-9.95,-0.5,2021-04-03 18:19:17
pointing upwards,0.26,-9.93,-0.44,2021-04-03 18:19:17
pointing upwards,0.19,-9.94,-0.49,2021-04-03 18:19:17
pointing upwards,0.2,-9.92,-0.47,2021-04-03 18:19:17
pointing upwards,0.19,-9.94,-0.49,2021-04-03 18:19:17
pointing upwards,0.2,-9.95,-0.46,2021-04-03 18:19:18
pointing upwards,0.21,-9.89,-0.48,2021-04-03 18:19:18
pointing upwards,0.24,-9.99,-0.41,2021-04-03 18:19:18
pointing upwards,0.22,-9.98,-0.53,2021-04-03 18:19:18
pointing upwards,0.26,-9.87,-0.46,2021-04-03 18:19:19
pointing upwards,0.24,-9.89,-0.5,2021-04-03 18:19:19
pointing upwards,0.2,-9.95,-0.47,2021-04-03 18:19:19
pointing upwards,0.26,-9.94,-0.41,2021-04-03 18:19:19
pointing upwards,0.26,-9.92,-0.41,2021-04-03 18:19:19
pointing upwards,0.24,-9.86,-0.46,2021-04-03 18:19:20
pointing upwards,0.18,-9.98,-0.5,2021-04-03 18:19:20
pointing upwards,0.22,-9.91,-0.47,2021-04-03 18:19:20
pointing upwards,0.22,-9.93,-0.46,2021-04-03 18:19:20
pointing upwards,0.26,-9.9,-0.5,2021-04-03 18:19:20
pointing upwards,0.25,-9.92,-0.55,2021-04-03 18:19:21
pointing upwards,0.22,-9.96,-0.49,2021-04-03 18:19:21
pointing upwards,0.25,-9.92,-0.44,2021-04-03 18:19:21
pointing upwards,0.19,-9.99,-0.5,2021-04-03 18:19:21
pointing upwards,0.25,-9.94,-0.42,2021-04-03 18:19:21
pointing upwards,0.26,-9.94,-0.45,2021-04-03 18:19:22
pointing upwards,0.2,-9.97,-0.5,2021-04-03 18:19:22
pointing upwards,0.2,-9.95,-0.57,2021-04-03 18:19:22
pointing upwards,0.19,-9.97,-0.46,2021-04-03 18:19:22
pointing upwards,0.23,-9.97,-0.48,2021-04-03 18:19:22
pointing upwards,0.25,-9.96,-0.49,2021-04-03 18:19:23
pointing upwards,0.25,-9.92,-0.45,2021-04-03 18:19:23
pointing upwards,0.2,-9.93,-0.48,2021-04-03 18:19:23
pointing upwards,0.28,-9.9,-0.42,2021-04-03 18:19:23
pointing upwards,0.21,-9.96,-0.39,2021-04-03 18:19:23
pointing upwards,0.24,-9.9,-0.43,2021-04-03 18:19:24
pointing upwards,0.26,-9.95,-0.48,2021-04-03 18:19:24
pointing upwards,0.27,-9.93,-0.48,2021-04-03 18:19:24
pointing upwards,0.22,-9.9,-0.47,2021-04-03 18:19:24
pointing upwards,0.21,-9.93,-0.52,2021-04-03 18:19:25
pointing upwards,0.26,-9.93,-0.52,2021-04-03 18:19:25
pointing upwards,0.23,-9.91,-0.48,2021-04-03 18:19:25
pointing upwards,0.19,-9.93,-0.44,2021-04-03 18:19:25
pointing upwards,0.17,-9.92,-0.55,2021-04-03 18:19:25
pointing upwards,0.26,-9.96,-0.52,2021-04-03 18:19:25
pointing upwards,0.26,-9.98,-0.46,2021-04-03 18:19:26
pointing upwards,0.21,-9.91,-0.46,2021-04-03 18:19:26
pointing upwards,0.19,-9.9,-0.45,2021-04-03 18:19:26
pointing upwards,0.17,-9.9,-0.46,2021-04-03 18:19:26
pointing upwards,0.23,-9.94,-0.47,2021-04-03 18:19:26
pointing upwards,0.2,-9.93,-0.45,2021-04-03 18:19:27
pointing upwards,0.18,-9.97,-0.46,2021-04-03 18:19:27
pointing upwards,0.28,-9.91,-0.53,2021-04-03 18:19:27
pointing upwards,0.22,-9.93,-0.47,2021-04-03 18:19:27
pointing upwards,0.22,-9.93,-0.5,2021-04-03 18:19:27
pointing upwards,0.27,-9.92,-0.43,2021-04-03 18:19:28
pointing upwards,0.22,-9.92,-0.53,2021-04-03 18:19:28
pointing upwards,0.19,-9.95,-0.47,2021-04-03 18:19:28
pointing upwards,0.25,-9.93,-0.52,2021-04-03 18:19:28
pointing upwards,0.21,-9.91,-0.47,2021-04-03 18:19:28
pointing upwards,0.25,-9.91,-0.47,2021-04-03 18:19:29
pointing upwards,0.2,-9.87,-0.48,2021-04-03 18:19:29
pointing upwards,0.2,-9.92,-0.47,2021-04-03 18:19:29
pointing upwards,0.19,-9.97,-0.45,2021-04-03 18:19:29
pointing upwards,0.21,-9.92,-0.45,2021-04-03 18:19:29
pointing upwards,0.22,-9.91,-0.48,2021-04-03 18:19:30
pointing upwards,0.25,-9.91,-0.48,2021-04-03 18:19:30
pointing upwards,0.22,-9.91,-0.45,2021-04-03 18:19:30
pointing upwards,0.21,-9.96,-0.46,2021-04-03 18:19:30
pointing upwards,0.15,-9.93,-0.44,2021-04-03 18:19:31
pointing upwards,0.22,-9.96,-0.47,2021-04-03 18:19:31
pointing upwards,0.2,-9.91,-0.52,2021-04-03 18:19:31
pointing upwards,0.22,-9.95,-0.52,2021-04-03 18:19:31
pointing upwards,0.24,-9.91,-0.44,2021-04-03 18:19:31
pointing upwards,0.22,-9.94,-0.5,2021-04-03 18:19:32
pointing upwards,0.25,-9.95,-0.48,2021-04-03 18:19:32
pointing upwards,0.21,-9.93,-0.49,2021-04-03 18:19:32
pointing upwards,0.27,-9.92,-0.47,2021-04-03 18:19:32
pointing upwards,0.23,-9.94,-0.49,2021-04-03 18:19:33
pointing upwards,0.25,-9.97,-0.48,2021-04-03 18:19:33
pointing upwards,0.22,-9.94,-0.42,2021-04-03 18:19:33
pointing upwards,0.26,-9.91,-0.48,2021-04-03 18:19:33
pointing upwards,0.21,-9.94,-0.52,2021-04-03 18:19:33
pointing upwards,0.21,-9.92,-0.53,2021-04-03 18:19:33
pointing upwards,0.21,-9.93,-0.47,2021-04-03 18:19:34
pointing upwards,0.21,-9.93,-0.43,2021-04-03 18:19:34
pointing upwards,0.21,-9.91,-0.47,2021-04-03 18:19:34
pointing upwards,0.21,-9.93,-0.51,2021-04-03 18:19:34
pointing upwards,0.2,-9.96,-0.51,2021-04-03 18:19:34
pointing upwards,0.25,-9.97,-0.45,2021-04-03 18:19:35
pointing upwards,0.22,-9.91,-0.42,2021-04-03 18:19:35
pointing upwards,0.17,-9.89,-0.44,2021-04-03 18:19:35
pointing upwards,0.22,-9.96,-0.43,2021-04-03 18:19:35
pointing upwards,0.24,-9.97,-0.49,2021-04-03 18:19:35
pointing upwards,0.22,-9.96,-0.48,2021-04-03 18:19:36
pointing upwards,0.25,-9.89,-0.48,2021-04-03 18:19:36
pointing upwards,0.23,-9.96,-0.44,2021-04-03 18:19:36
pointing upwards,0.26,-9.93,-0.56,2021-04-03 18:19:36
pointing upwards,0.24,-9.93,-0.46,2021-04-03 18:19:36
pointing upwards,0.26,-9.96,-0.48,2021-04-03 18:19:37
pointing upwards,0.25,-9.93,-0.47,2021-04-03 18:19:37
pointing upwards,0.23,-9.95,-0.44,2021-04-03 18:19:37
pointing upwards,0.23,-9.97,-0.5,2021-04-03 18:19:37
pointing upwards,0.25,-9.95,-0.55,2021-04-03 18:19:38
pointing upwards,0.23,-9.94,-0.5,2021-04-03 18:19:38
pointing upwards,0.21,-9.9,-0.42,2021-04-03 18:19:38
pointing upwards,0.18,-9.93,-0.45,2021-04-03 18:19:38
pointing upwards,0.23,-9.89,-0.51,2021-04-03 18:19:38
pointing upwards,0.23,-9.98,-0.4,2021-04-03 18:19:39
pointing upwards,0.26,-9.97,-0.44,2021-04-03 18:19:39
pointing upwards,0.2,-9.94,-0.5,2021-04-03 18:19:39
pointing upwards,0.23,-9.87,-0.56,2021-04-03 18:19:39
pointing upwards,0.24,-9.92,-0.5,2021-04-03 18:19:39
pointing upwards,0.23,-9.93,-0.54,2021-04-03 18:19:40
pointing upwards,0.25,-9.93,-0.49,2021-04-03 18:19:40
pointing upwards,0.2,-9.9,-0.41,2021-04-03 18:19:40
pointing upwards,0.21,-9.95,-0.49,2021-04-03 18:19:40
pointing upwards,0.21,-9.96,-0.48,2021-04-03 18:19:40
pointing upwards,0.22,-9.96,-0.43,2021-04-03 18:19:41
pointing upwards,0.19,-9.93,-0.51,2021-04-03 18:19:41
pointing upwards,0.2,-9.91,-0.38,2021-04-03 18:19:41
pointing upwards,0.2,-9.96,-0.37,2021-04-03 18:19:41
pointing upwards,0.17,-9.95,-0.54,2021-04-03 18:19:41
pointing upwards,0.21,-9.97,-0.48,2021-04-03 18:19:42
pointing upwards,0.18,-9.94,-0.45,2021-04-03 18:19:42
pointing upwards,0.24,-9.93,-0.44,2021-04-03 18:19:42
pointing upwards,0.19,-9.91,-0.43,2021-04-03 18:19:42
pointing upwards,0.12,-9.91,-0.45,2021-04-03 18:19:42
pointing upwards,0.25,-9.88,-0.51,2021-04-03 18:19:43
pointing upwards,0.13,-9.95,-0.5,2021-04-03 18:19:43
pointing upwards,0.17,-9.93,-0.52,2021-04-03 18:19:43
pointing upwards,0.22,-9.98,-0.5,2021-04-03 18:19:43
pointing upwards,0.15,-9.95,-0.42,2021-04-03 18:19:43
pointing upwards,0.18,-9.96,-0.47,2021-04-03 18:19:44
pointing upwards,0.2,-9.93,-0.48,2021-04-03 18:19:44
pointing upwards,0.21,-9.91,-0.5,2021-04-03 18:19:44
pointing upwards,0.19,-9.92,-0.56,2021-04-03 18:19:44
pointing upwards,0.18,-9.97,-0.4,2021-04-03 18:19:44
pointing upwards,0.19,-9.9,-0.46,2021-04-03 18:19:45
pointing upwards,0.16,-9.88,-0.47,2021-04-03 18:19:45
pointing upwards,0.22,-9.93,-0.5,2021-04-03 18:19:45
pointing upwards,0.19,-9.94,-0.42,2021-04-03 18:19:45
pointing upwards,0.18,-9.93,-0.46,2021-04-03 18:19:45
pointing upwards,0.18,-9.99,-0.44,2021-04-03 18:19:46
pointing upwards,0.22,-9.94,-0.42,2021-04-03 18:19:46
pointing upwards,0.17,-9.95,-0.52,2021-04-03 18:19:46
pointing upwards,0.18,-9.94,-0.49,2021-04-03 18:19:46
pointing upwards,0.19,-9.97,-0.44,2021-04-03 18:19:46
pointing upwards,0.21,-9.96,-0.42,2021-04-03 18:19:47
pointing upwards,0.18,-9.93,-0.41,2021-04-03 18:19:47
pointing upwards,0.24,-9.94,-0.43,2021-04-03 18:19:47
pointing upwards,0.16,-9.95,-0.44,2021-04-03 18:19:47
pointing upwards,0.19,-9.91,-0.43,2021-04-03 18:19:48
pointing upwards,0.24,-9.94,-0.49,2021-04-03 18:19:48
pointing upwards,0.16,-9.95,-0.51,2021-04-03 18:19:48
pointing upwards,0.18,-9.91,-0.48,2021-04-03 18:19:48
pointing upwards,0.2,-9.92,-0.49,2021-04-03 18:19:48
pointing upwards,0.21,-9.87,-0.52,2021-04-03 18:19:49
pointing upwards,0.21,-9.93,-0.45,2021-04-03 18:19:49
pointing upwards,0.17,-9.95,-0.48,2021-04-03 18:19:49
pointing upwards,0.15,-9.93,-0.45,2021-04-03 18:19:49
pointing upwards,0.15,-9.92,-0.4,2021-04-03 18:19:49
pointing upwards,0.18,-9.94,-0.52,2021-04-03 18:19:50
pointing upwards,0.18,-9.94,-0.47,2021-04-03 18:19:50
pointing upwards,0.21,-9.95,-0.43,2021-04-03 18:19:50
pointing upwards,0.19,-9.93,-0.45,2021-04-03 18:19:50
pointing upwards,0.16,-9.94,-0.52,2021-04-03 18:19:50
pointing upwards,0.22,-9.94,-0.5,2021-04-03 18:19:51
pointing upwards,0.19,-10.0,-0.46,2021-04-03 18:19:51
pointing upwards,0.23,-9.97,-0.5,2021-04-03 18:19:51
pointing upwards,0.2,-9.98,-0.5,2021-04-03 18:19:51
pointing upwards,0.19,-9.88,-0.45,2021-04-03 18:19:51
pointing upwards,0.16,-9.92,-0.48,2021-04-03 18:19:52
pointing upwards,0.2,-9.92,-0.41,2021-04-03 18:19:52
pointing upwards,0.21,-9.91,-0.48,2021-04-03 18:19:52
pointing upwards,0.2,-9.9,-0.53,2021-04-03 18:19:52
pointing upwards,0.13,-9.94,-0.47,2021-04-03 18:19:53
pointing upwards,0.21,-9.97,-0.44,2021-04-03 18:19:53
pointing upwards,0.23,-9.95,-0.45,2021-04-03 18:19:53
pointing upwards,0.18,-9.93,-0.44,2021-04-03 18:19:53
pointing upwards,0.19,-9.91,-0.44,2021-04-03 18:19:53
pointing upwards,0.19,-9.95,-0.38,2021-04-03 18:19:53
pointing upwards,0.19,-9.93,-0.48,2021-04-03 18:19:54
pointing upwards,0.19,-9.91,-0.49,2021-04-03 18:19:54
pointing upwards,0.23,-9.88,-0.55,2021-04-03 18:19:54
pointing upwards,0.16,-9.94,-0.51,2021-04-03 18:19:54
pointing upwards,0.16,-9.91,-0.51,2021-04-03 18:19:54
pointing upwards,0.24,-9.93,-0.52,2021-04-03 18:19:55
pointing upwards,0.24,-9.93,-0.46,2021-04-03 18:19:55
pointing upwards,0.23,-9.94,-0.47,2021-04-03 18:19:55
pointing upwards,0.21,-9.91,-0.5,2021-04-03 18:19:55
pointing upwards,0.19,-9.89,-0.49,2021-04-03 18:19:56
pointing upwards,0.2,-9.92,-0.47,2021-04-03 18:19:56
pointing upwards,0.25,-9.9,-0.43,2021-04-03 18:19:56
pointing upwards,0.2,-9.96,-0.52,2021-04-03 18:19:56
pointing upwards,0.17,-9.93,-0.49,2021-04-03 18:19:57
pointing upwards,0.21,-9.98,-0.47,2021-04-03 18:19:57
pointing upwards,0.2,-9.92,-0.45,2021-04-03 18:19:57
pointing upwards,0.2,-9.91,-0.48,2021-04-03 18:19:57
pointing upwards,0.21,-9.9,-0.44,2021-04-03 18:19:57
pointing upwards,0.15,-9.96,-0.44,2021-04-03 18:19:57
pointing upwards,0.23,-9.95,-0.48,2021-04-03 18:19:58
pointing upwards,0.22,-9.93,-0.47,2021-04-03 18:19:58
pointing upwards,0.21,-9.93,-0.5,2021-04-03 18:19:58
pointing upwards,0.18,-9.96,-0.5,2021-04-03 18:19:58
pointing upwards,0.21,-9.93,-0.44,2021-04-03 18:19:58
pointing upwards,0.19,-9.93,-0.43,2021-04-03 18:19:59
pointing upwards,0.24,-9.98,-0.48,2021-04-03 18:19:59
pointing upwards,0.19,-9.91,-0.43,2021-04-03 18:19:59
pointing upwards,0.19,-9.9,-0.43,2021-04-03 18:19:59
pointing upwards,0.22,-9.93,-0.5,2021-04-03 18:19:59
pointing upwards,0.16,-9.88,-0.43,2021-04-03 18:20:00
pointing upwards,0.21,-9.93,-0.42,2021-04-03 18:20:00
pointing upwards,0.19,-9.88,-0.48,2021-04-03 18:20:00
pointing upwards,0.19,-9.99,-0.41,2021-04-03 18:20:00
pointing upwards,0.23,-9.95,-0.47,2021-04-03 18:20:01
pointing upwards,0.19,-9.92,-0.49,2021-04-03 18:20:01
pointing upwards,0.19,-9.91,-0.4,2021-04-03 18:20:01
pointing upwards,0.21,-9.95,-0.47,2021-04-03 18:20:01
pointing upwards,0.2,-9.93,-0.46,2021-04-03 18:20:01
pointing upwards,0.18,-9.95,-0.5,2021-04-03 18:20:01
pointing upwards,0.19,-9.93,-0.44,2021-04-03 18:20:02
pointing upwards,0.15,-9.94,-0.45,2021-04-03 18:20:02
pointing upwards,0.14,-9.93,-0.42,2021-04-03 18:20:02
pointing upwards,0.22,-9.94,-0.54,2021-04-03 18:20:02
pointing upwards,0.2,-9.91,-0.43,2021-04-03 18:20:02
pointing upwards,0.24,-9.94,-0.51,2021-04-03 18:20:03
pointing upwards,0.19,-9.92,-0.48,2021-04-03 18:20:03
pointing upwards,0.19,-9.95,-0.4,2021-04-03 18:20:03
pointing upwards,0.21,-9.91,-0.52,2021-04-03 18:20:03
pointing upwards,0.22,-9.93,-0.44,2021-04-03 18:20:04
pointing upwards,0.18,-9.95,-0.39,2021-04-03 18:20:04
pointing upwards,0.2,-9.92,-0.49,2021-04-03 18:20:04
pointing upwards,0.22,-9.89,-0.52,2021-04-03 18:20:04
pointing upwards,0.18,-9.95,-0.48,2021-04-03 18:20:04
pointing upwards,0.24,-9.91,-0.44,2021-04-03 18:20:05
pointing upwards,0.2,-9.91,-0.49,2021-04-03 18:20:05
pointing upwards,0.21,-9.92,-0.49,2021-04-03 18:20:05
pointing upwards,0.22,-9.96,-0.5,2021-04-03 18:20:05
pointing upwards,0.2,-9.96,-0.49,2021-04-03 18:20:05
pointing upwards,0.21,-9.96,-0.51,2021-04-03 18:20:06
pointing upwards,0.2,-9.95,-0.5,2021-04-03 18:20:06
pointing upwards,0.16,-9.95,-0.47,2021-04-03 18:20:06
pointing upwards,0.17,-9.92,-0.49,2021-04-03 18:20:06
pointing upwards,0.16,-9.98,-0.45,2021-04-03 18:20:06
pointing upwards,0.21,-9.93,-0.51,2021-04-03 18:20:07
pointing upwards,0.17,-9.85,-0.45,2021-04-03 18:20:07
pointing upwards,0.16,-9.95,-0.55,2021-04-03 18:20:07
pointing upwards,0.17,-9.86,-0.51,2021-04-03 18:20:07
pointing upwards,0.2,-9.92,-0.46,2021-04-03 18:20:07
pointing upwards,0.19,-9.89,-0.41,2021-04-03 18:20:08
pointing upwards,0.17,-9.95,-0.44,2021-04-03 18:20:08
pointing upwards,0.18,-9.9,-0.47,2021-04-03 18:20:08
pointing upwards,0.22,-9.94,-0.47,2021-04-03 18:20:08
pointing upwards,0.21,-9.93,-0.43,2021-04-03 18:20:09
pointing upwards,0.16,-9.91,-0.51,2021-04-03 18:20:09
pointing upwards,0.21,-9.93,-0.45,2021-04-03 18:20:09
pointing upwards,0.21,-9.89,-0.42,2021-04-03 18:20:09
pointing upwards,0.16,-9.95,-0.46,2021-04-03 18:20:09
pointing upwards,0.18,-9.93,-0.48,2021-04-03 18:20:09
pointing upwards,0.23,-9.95,-0.51,2021-04-03 18:20:10
pointing upwards,0.18,-9.94,-0.47,2021-04-03 18:20:10
pointing upwards,0.17,-9.91,-0.52,2021-04-03 18:20:10
pointing upwards,0.24,-9.92,-0.48,2021-04-03 18:20:10
pointing upwards,0.25,-9.93,-0.5,2021-04-03 18:20:10
pointing upwards,0.2,-9.9,-0.44,2021-04-03 18:20:11
pointing upwards,0.19,-9.94,-0.42,2021-04-03 18:20:11
pointing upwards,0.21,-9.91,-0.42,2021-04-03 18:20:11
pointing upwards,0.19,-9.95,-0.52,2021-04-03 18:20:11
pointing upwards,0.26,-9.9,-0.47,2021-04-03 18:20:12
pointing upwards,0.21,-9.91,-0.5,2021-04-03 18:20:12
pointing upwards,0.18,-9.92,-0.52,2021-04-03 18:20:12
pointing upwards,0.22,-9.91,-0.45,2021-04-03 18:20:12
pointing upwards,0.19,-9.95,-0.43,2021-04-03 18:20:12
pointing upwards,0.17,-9.95,-0.47,2021-04-03 18:20:12
pointing upwards,0.19,-9.98,-0.47,2021-04-03 18:20:13
pointing upwards,0.23,-9.99,-0.5,2021-04-03 18:20:13
pointing upwards,0.21,-9.97,-0.5,2021-04-03 18:20:13
pointing upwards,0.16,-9.99,-0.53,2021-04-03 18:20:13
pointing upwards,0.22,-9.9,-0.48,2021-04-03 18:20:14
pointing upwards,0.22,-9.89,-0.47,2021-04-03 18:20:14
pointing upwards,0.18,-9.98,-0.5,2021-04-03 18:20:14
pointing upwards,0.2,-9.95,-0.45,2021-04-03 18:20:14
pointing upwards,0.13,-9.98,-0.5,2021-04-03 18:20:14
pointing upwards,0.19,-9.96,-0.49,2021-04-03 18:20:15
pointing upwards,0.19,-9.95,-0.42,2021-04-03 18:20:15
pointing upwards,0.2,-9.96,-0.49,2021-04-03 18:20:15
pointing upwards,0.16,-9.92,-0.45,2021-04-03 18:20:15
pointing upwards,0.21,-9.95,-0.51,2021-04-03 18:20:15
pointing upwards,0.2,-9.93,-0.47,2021-04-03 18:20:16
pointing upwards,0.17,-9.94,-0.47,2021-04-03 18:20:16
pointing upwards,0.19,-9.91,-0.43,2021-04-03 18:20:16
pointing upwards,0.2,-9.96,-0.47,2021-04-03 18:20:16
